method,video_id,genre,length_bucket,caption_type,threshold,compression,sbert_cosine,rouge1_r,rougeL_r,segs_kept,segs_total,pct_segments_removed,pct_words_removed
tfidf,g8UaBfj6Sh8,lectures,long,unknown,0.6,0.7241,0.9813,,,57,100,43.00000000000001,27.590000000000003
tfidf,g8UaBfj6Sh8,lectures,long,unknown,0.7,0.8919,0.9933,,,78,100,21.999999999999996,10.809999999999997
tfidf,g8UaBfj6Sh8,lectures,long,unknown,0.8,0.9703,0.9983,,,91,100,8.999999999999996,2.969999999999995
tfidf,g8UaBfj6Sh8,lectures,long,unknown,0.9,0.9969,0.9998,,,99,100,1.0000000000000009,0.30999999999999917
tfidf,g8UaBfj6Sh8,lectures,long,unknown,0.95,0.9969,0.9998,,,99,100,1.0000000000000009,0.30999999999999917
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.5,0.6034,0.9847,,,57,100,43.00000000000001,39.66
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.6,0.8611,0.9934,,,80,100,19.999999999999996,13.890000000000002
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.7,0.9467,0.9973,,,90,100,9.999999999999998,5.330000000000002
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.8,0.9982,0.9998,,,99,100,1.0000000000000009,0.18000000000000238
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.9,1.0,1.0,,,100,100,0.0,0.0
sbert,g8UaBfj6Sh8,lectures,long,unknown,0.95,1.0,1.0,,,100,100,0.0,0.0
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.5,0.8031,0.993,,,74,100,26.0,19.689999999999998
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.6,0.8436,0.9946,,,79,100,20.999999999999996,15.639999999999999
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.7,0.9112,0.9969,,,86,100,14.000000000000002,8.879999999999999
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.8,0.9732,0.9984,,,94,100,6.000000000000005,2.6800000000000046
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.9,0.9952,0.9996,,,98,100,2.0000000000000018,0.48000000000000265
heuristic,g8UaBfj6Sh8,lectures,long,unknown,0.95,1.0,1.0,,,100,100,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.5,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.6,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.7,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.8,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.9,1.0,1.0,1.0,1.0,12,12,0.0,0.0
model,gHpl5UcgRkI,lectures,medium,unknown,0.95,1.0,1.0,1.0,1.0,12,12,0.0,0.0
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.5,0.7112,0.942,,,7,12,41.666666666666664,28.879999999999995
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.6,0.7112,0.942,,,7,12,41.666666666666664,28.879999999999995
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.7,0.9255,0.9874,,,10,12,16.666666666666664,7.450000000000001
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.8,0.9825,0.9944,,,11,12,8.333333333333337,1.749999999999996
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.9,0.9825,0.9944,,,11,12,8.333333333333337,1.749999999999996
tfidf,gHpl5UcgRkI,lectures,medium,unknown,0.95,0.9825,0.9944,,,11,12,8.333333333333337,1.749999999999996
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.5,1.0,1.0,,,12,12,0.0,0.0
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.6,1.0,1.0,,,12,12,0.0,0.0
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.7,1.0,1.0,,,12,12,0.0,0.0
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.8,1.0,1.0,,,12,12,0.0,0.0
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.9,1.0,1.0,,,12,12,0.0,0.0
sbert,gHpl5UcgRkI,lectures,medium,unknown,0.95,1.0,1.0,,,12,12,0.0,0.0
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.5,0.9255,0.9874,,,10,12,16.666666666666664,7.450000000000001
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.6,0.943,0.996,,,11,12,8.333333333333337,5.700000000000005
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.7,0.943,0.996,,,11,12,8.333333333333337,5.700000000000005
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.8,0.943,0.996,,,11,12,8.333333333333337,5.700000000000005
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.9,1.0,1.0,,,12,12,0.0,0.0
heuristic,gHpl5UcgRkI,lectures,medium,unknown,0.95,1.0,1.0,,,12,12,0.0,0.0
model,guUZPBeiz34,tv_series,long,unknown,0.5,0.6991,0.977,0.6945,0.6945,50,92,45.652173913043484,30.089999999999996
model,guUZPBeiz34,tv_series,long,unknown,0.6,0.7391,0.9817,0.7351,0.7351,54,92,41.30434782608695,26.090000000000003
model,guUZPBeiz34,tv_series,long,unknown,0.7,0.7866,0.9851,0.7826,0.7826,60,92,34.78260869565217,21.340000000000003
model,guUZPBeiz34,tv_series,long,unknown,0.8,0.8654,0.9906,0.864,0.864,70,92,23.913043478260864,13.460000000000004
model,guUZPBeiz34,tv_series,long,unknown,0.9,0.9824,0.9991,0.9828,0.9828,88,92,4.347826086956519,1.759999999999995
model,guUZPBeiz34,tv_series,long,unknown,0.95,1.0,1.0,1.0,1.0,92,92,0.0,0.0
tfidf,guUZPBeiz34,tv_series,long,unknown,0.5,0.5752,0.9639,,,37,92,59.78260869565217,42.48
tfidf,guUZPBeiz34,tv_series,long,unknown,0.6,0.7577,0.9822,,,55,92,40.21739130434783,24.229999999999997
tfidf,guUZPBeiz34,tv_series,long,unknown,0.7,0.8737,0.9937,,,72,92,21.739130434782606,12.629999999999997
tfidf,guUZPBeiz34,tv_series,long,unknown,0.8,0.9477,0.9975,,,82,92,10.869565217391308,5.230000000000001
tfidf,guUZPBeiz34,tv_series,long,unknown,0.9,0.9811,0.9992,,,88,92,4.347826086956519,1.8900000000000028
tfidf,guUZPBeiz34,tv_series,long,unknown,0.95,0.9969,0.9998,,,91,92,1.0869565217391353,0.30999999999999917
sbert,guUZPBeiz34,tv_series,long,unknown,0.5,0.5325,0.9746,,,46,92,50.0,46.75
sbert,guUZPBeiz34,tv_series,long,unknown,0.6,0.7893,0.9923,,,72,92,21.739130434782606,21.07
sbert,guUZPBeiz34,tv_series,long,unknown,0.7,0.9432,0.998,,,86,92,6.521739130434778,5.679999999999996
sbert,guUZPBeiz34,tv_series,long,unknown,0.8,0.9859,0.9995,,,90,92,2.1739130434782594,1.4100000000000001
sbert,guUZPBeiz34,tv_series,long,unknown,0.9,1.0,1.0,,,92,92,0.0,0.0
sbert,guUZPBeiz34,tv_series,long,unknown,0.95,1.0,1.0,,,92,92,0.0,0.0
heuristic,guUZPBeiz34,tv_series,long,unknown,0.5,0.6265,0.9866,,,53,92,42.391304347826086,37.35000000000001
heuristic,guUZPBeiz34,tv_series,long,unknown,0.6,0.673,0.9885,,,56,92,39.13043478260869,32.699999999999996
heuristic,guUZPBeiz34,tv_series,long,unknown,0.7,0.7687,0.9919,,,63,92,31.521739130434778,23.129999999999995
heuristic,guUZPBeiz34,tv_series,long,unknown,0.8,0.8978,0.9962,,,76,92,17.391304347826086,10.219999999999995
heuristic,guUZPBeiz34,tv_series,long,unknown,0.9,0.9862,0.9993,,,89,92,3.2608695652173947,1.3800000000000034
heuristic,guUZPBeiz34,tv_series,long,unknown,0.95,0.991,0.9996,,,90,92,2.1739130434782594,0.9000000000000008
model,hdaB8NMXN88,entertainment,long,unknown,0.5,0.4355,0.9551,0.433,0.433,52,181,71.2707182320442,56.45
model,hdaB8NMXN88,entertainment,long,unknown,0.6,0.5579,0.9703,0.5546,0.5546,74,181,59.116022099447505,44.21000000000001
model,hdaB8NMXN88,entertainment,long,unknown,0.7,0.707,0.9828,0.7046,0.7046,103,181,43.0939226519337,29.300000000000004
model,hdaB8NMXN88,entertainment,long,unknown,0.8,0.862,0.9919,0.8613,0.8613,136,181,24.861878453038678,13.8
model,hdaB8NMXN88,entertainment,long,unknown,0.9,0.986,0.9997,0.9865,0.9865,176,181,2.7624309392265234,1.4000000000000012
model,hdaB8NMXN88,entertainment,long,unknown,0.95,1.0,1.0,1.0,1.0,181,181,0.0,0.0
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.5,0.3601,0.9453,,,38,181,79.00552486187846,63.99
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.6,0.5042,0.9631,,,60,181,66.85082872928176,49.58
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.7,0.8025,0.9913,,,118,181,34.806629834254146,19.75
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.8,0.9482,0.9968,,,158,181,12.70718232044199,5.179999999999996
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.9,0.9864,0.9995,,,175,181,3.314917127071826,1.3599999999999945
tfidf,hdaB8NMXN88,entertainment,long,unknown,0.95,0.9968,0.9998,,,179,181,1.104972375690605,0.31999999999999806
sbert,hdaB8NMXN88,entertainment,long,unknown,0.5,0.3876,0.9654,,,65,181,64.08839779005524,61.24000000000001
sbert,hdaB8NMXN88,entertainment,long,unknown,0.6,0.6932,0.9824,,,118,181,34.806629834254146,30.679999999999996
sbert,hdaB8NMXN88,entertainment,long,unknown,0.7,0.8528,0.9967,,,156,181,13.812154696132595,14.719999999999999
sbert,hdaB8NMXN88,entertainment,long,unknown,0.8,0.9598,0.9997,,,177,181,2.209944751381221,4.020000000000001
sbert,hdaB8NMXN88,entertainment,long,unknown,0.9,0.9987,0.9999,,,180,181,0.5524861878453025,0.12999999999999678
sbert,hdaB8NMXN88,entertainment,long,unknown,0.95,1.0,1.0,,,181,181,0.0,0.0
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.5,0.2089,0.9426,,,44,181,75.69060773480662,79.11
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.6,0.2667,0.9438,,,50,181,72.37569060773481,73.33000000000001
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.7,0.4297,0.9631,,,67,181,62.98342541436463,57.03
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.8,0.6511,0.9828,,,97,181,46.408839779005525,34.89
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.9,0.9726,0.9986,,,168,181,7.182320441988955,2.739999999999998
heuristic,hdaB8NMXN88,entertainment,long,unknown,0.95,0.9962,0.9999,,,179,181,1.104972375690605,0.38000000000000256
model,hmu21o5NxkA,tv_series,long,unknown,0.5,0.5679,0.9673,0.5665,0.5665,67,155,56.774193548387096,43.21
model,hmu21o5NxkA,tv_series,long,unknown,0.6,0.6907,0.9809,0.6896,0.6896,86,155,44.516129032258064,30.930000000000003
model,hmu21o5NxkA,tv_series,long,unknown,0.7,0.8034,0.9919,0.803,0.803,110,155,29.032258064516125,19.66
model,hmu21o5NxkA,tv_series,long,unknown,0.8,0.9331,0.9967,0.9323,0.9323,136,155,12.25806451612903,6.689999999999996
model,hmu21o5NxkA,tv_series,long,unknown,0.9,0.9912,0.9997,0.9914,0.9914,152,155,1.9354838709677469,0.880000000000003
model,hmu21o5NxkA,tv_series,long,unknown,0.95,1.0,1.0,1.0,1.0,155,155,0.0,0.0
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.5,0.4349,0.9588,,,42,155,72.90322580645162,56.50999999999999
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.6,0.5971,0.9782,,,67,155,56.774193548387096,40.290000000000006
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.7,0.8167,0.9927,,,109,155,29.677419354838708,18.330000000000002
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.8,0.9333,0.9978,,,136,155,12.25806451612903,6.669999999999998
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.9,0.9723,0.9989,,,146,155,5.8064516129032295,2.7699999999999947
tfidf,hmu21o5NxkA,tv_series,long,unknown,0.95,0.9905,0.9996,,,151,155,2.580645161290318,0.9499999999999953
sbert,hmu21o5NxkA,tv_series,long,unknown,0.5,0.2981,0.9557,,,37,155,76.12903225806451,70.19
sbert,hmu21o5NxkA,tv_series,long,unknown,0.6,0.6756,0.9858,,,97,155,37.41935483870967,32.440000000000005
sbert,hmu21o5NxkA,tv_series,long,unknown,0.7,0.9217,0.9983,,,141,155,9.03225806451613,7.830000000000004
sbert,hmu21o5NxkA,tv_series,long,unknown,0.8,0.9774,0.9995,,,150,155,3.2258064516129004,2.2599999999999953
sbert,hmu21o5NxkA,tv_series,long,unknown,0.9,1.0,1.0,,,155,155,0.0,0.0
sbert,hmu21o5NxkA,tv_series,long,unknown,0.95,1.0,1.0,,,155,155,0.0,0.0
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.5,0.7838,0.9965,,,122,155,21.29032258064516,21.619999999999994
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.6,0.8382,0.9971,,,127,155,18.06451612903226,16.180000000000007
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.7,0.8838,0.9976,,,132,155,14.83870967741936,11.619999999999997
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.8,0.9254,0.9983,,,138,155,10.967741935483865,7.46
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.9,0.9847,0.9996,,,151,155,2.580645161290318,1.529999999999998
heuristic,hmu21o5NxkA,tv_series,long,unknown,0.95,0.9901,0.9997,,,152,155,1.9354838709677469,0.990000000000002
model,hrtU8nx6q50,commentary,medium,unknown,0.5,0.8339,0.9764,0.8344,0.8344,11,16,31.25,16.610000000000003
model,hrtU8nx6q50,commentary,medium,unknown,0.6,0.8339,0.9764,0.8344,0.8344,11,16,31.25,16.610000000000003
model,hrtU8nx6q50,commentary,medium,unknown,0.7,0.9246,0.9863,0.9255,0.9255,13,16,18.75,7.540000000000003
model,hrtU8nx6q50,commentary,medium,unknown,0.8,0.9552,0.991,0.9551,0.9551,14,16,12.5,4.479999999999995
model,hrtU8nx6q50,commentary,medium,unknown,0.9,0.9794,0.9955,0.9788,0.9788,15,16,6.25,2.059999999999995
model,hrtU8nx6q50,commentary,medium,unknown,0.95,1.0,1.0,1.0,1.0,16,16,0.0,0.0
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.5,0.6265,0.9346,,,7,16,56.25,37.35000000000001
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.6,0.7929,0.9711,,,10,16,37.5,20.709999999999994
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.7,0.9246,0.9863,,,13,16,18.75,7.540000000000003
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.8,0.9246,0.9863,,,13,16,18.75,7.540000000000003
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.9,0.9552,0.991,,,14,16,12.5,4.479999999999995
tfidf,hrtU8nx6q50,commentary,medium,unknown,0.95,0.9794,0.9955,,,15,16,6.25,2.059999999999995
sbert,hrtU8nx6q50,commentary,medium,unknown,0.5,0.9062,0.9863,,,13,16,18.75,9.379999999999999
sbert,hrtU8nx6q50,commentary,medium,unknown,0.6,1.0,1.0,,,16,16,0.0,0.0
sbert,hrtU8nx6q50,commentary,medium,unknown,0.7,1.0,1.0,,,16,16,0.0,0.0
sbert,hrtU8nx6q50,commentary,medium,unknown,0.8,1.0,1.0,,,16,16,0.0,0.0
sbert,hrtU8nx6q50,commentary,medium,unknown,0.9,1.0,1.0,,,16,16,0.0,0.0
sbert,hrtU8nx6q50,commentary,medium,unknown,0.95,1.0,1.0,,,16,16,0.0,0.0
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.5,0.049,0.4588,,,1,16,93.75,95.1
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.6,0.4315,0.9323,,,6,16,62.5,56.85
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.7,0.5539,0.9558,,,8,16,50.0,44.61000000000001
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.8,0.9142,0.9883,,,13,16,18.75,8.579999999999998
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.9,0.9552,0.991,,,14,16,12.5,4.479999999999995
heuristic,hrtU8nx6q50,commentary,medium,unknown,0.95,0.9552,0.991,,,14,16,12.5,4.479999999999995
model,iAlwZyRUOVM,podcasts,long,unknown,0.5,0.5725,0.9791,0.5739,0.5739,165,370,55.4054054054054,42.75
model,iAlwZyRUOVM,podcasts,long,unknown,0.6,0.6645,0.9863,0.6643,0.6643,201,370,45.67567567567568,33.550000000000004
model,iAlwZyRUOVM,podcasts,long,unknown,0.7,0.7511,0.9918,0.7508,0.7508,241,370,34.86486486486486,24.89
model,iAlwZyRUOVM,podcasts,long,unknown,0.8,0.8339,0.9939,0.8346,0.8346,283,370,23.513513513513516,16.610000000000003
model,iAlwZyRUOVM,podcasts,long,unknown,0.9,0.893,0.9965,0.8932,0.8932,319,370,13.783783783783788,10.7
model,iAlwZyRUOVM,podcasts,long,unknown,0.95,0.9078,0.9974,0.9077,0.9077,329,370,11.081081081081079,9.219999999999995
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.5,0.5032,0.9601,,,127,370,65.67567567567568,49.68
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.6,0.7098,0.978,,,201,370,45.67567567567568,29.020000000000003
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.7,0.8612,0.9899,,,272,370,26.486486486486484,13.880000000000003
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.8,0.955,0.9976,,,331,370,10.540540540540544,4.5000000000000036
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.9,0.9958,0.9998,,,364,370,1.6216216216216162,0.41999999999999815
tfidf,iAlwZyRUOVM,podcasts,long,unknown,0.95,0.9974,0.9999,,,366,370,1.0810810810810811,0.26000000000000467
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.5,0.1243,0.9526,,,46,370,87.56756756756756,87.57000000000001
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.6,0.435,0.9807,,,164,370,55.67567567567567,56.49999999999999
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.7,0.7527,0.9946,,,282,370,23.783783783783786,24.729999999999997
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.8,0.9518,0.9994,,,354,370,4.324324324324325,4.820000000000002
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.9,0.994,0.9999,,,367,370,0.8108108108108136,0.6000000000000005
sbert,iAlwZyRUOVM,podcasts,long,unknown,0.95,0.9985,1.0,,,369,370,0.2702702702702675,0.14999999999999458
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.5,0.2399,0.9682,,,101,370,72.70270270270271,76.01
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.6,0.365,0.9782,,,131,370,64.5945945945946,63.5
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.7,0.5636,0.9849,,,183,370,50.54054054054053,43.64
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.8,0.8379,0.9934,,,275,370,25.67567567567568,16.21
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.9,0.9751,0.999,,,347,370,6.216216216216219,2.4900000000000033
heuristic,iAlwZyRUOVM,podcasts,long,unknown,0.95,0.9984,1.0,,,368,370,0.540540540540535,0.16000000000000458
model,jlsvm-uxqVc,commentary,medium,unknown,0.5,0.858,0.9671,0.8577,0.8577,7,11,36.36363636363637,14.200000000000001
model,jlsvm-uxqVc,commentary,medium,unknown,0.6,0.9075,0.9761,0.9063,0.9063,8,11,27.27272727272727,9.250000000000004
model,jlsvm-uxqVc,commentary,medium,unknown,0.7,0.9075,0.9761,0.9063,0.9063,8,11,27.27272727272727,9.250000000000004
model,jlsvm-uxqVc,commentary,medium,unknown,0.8,0.9457,0.9855,0.9425,0.9425,9,11,18.181818181818176,5.4300000000000015
model,jlsvm-uxqVc,commentary,medium,unknown,0.9,1.0,1.0,1.0,1.0,11,11,0.0,0.0
model,jlsvm-uxqVc,commentary,medium,unknown,0.95,1.0,1.0,1.0,1.0,11,11,0.0,0.0
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.5,0.6678,0.8989,,,4,11,63.63636363636363,33.220000000000006
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.6,0.6678,0.8989,,,4,11,63.63636363636363,33.220000000000006
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.7,0.8443,0.9608,,,7,11,36.36363636363637,15.569999999999995
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.8,0.9863,0.9932,,,10,11,9.090909090909093,1.3700000000000045
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.9,0.9863,0.9932,,,10,11,9.090909090909093,1.3700000000000045
tfidf,jlsvm-uxqVc,commentary,medium,unknown,0.95,0.9863,0.9932,,,10,11,9.090909090909093,1.3700000000000045
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.5,0.9618,0.9905,,,10,11,9.090909090909093,3.820000000000001
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.6,1.0,1.0,,,11,11,0.0,0.0
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.7,1.0,1.0,,,11,11,0.0,0.0
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.8,1.0,1.0,,,11,11,0.0,0.0
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.9,1.0,1.0,,,11,11,0.0,0.0
sbert,jlsvm-uxqVc,commentary,medium,unknown,0.95,1.0,1.0,,,11,11,0.0,0.0
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.5,0.4493,0.7579,,,3,11,72.72727272727273,55.06999999999999
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.6,0.5937,0.8468,,,4,11,63.63636363636363,40.63
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.7,0.5937,0.8468,,,4,11,63.63636363636363,40.63
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.8,0.706,0.8967,,,5,11,54.54545454545454,29.400000000000006
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.9,0.9863,0.9932,,,10,11,9.090909090909093,1.3700000000000045
heuristic,jlsvm-uxqVc,commentary,medium,unknown,0.95,0.9863,0.9932,,,10,11,9.090909090909093,1.3700000000000045
model,ksn5yrsC3Wg,commentary,long,unknown,0.5,0.7096,0.9687,0.7109,0.7109,46,85,45.88235294117647,29.04
model,ksn5yrsC3Wg,commentary,long,unknown,0.6,0.8312,0.9858,0.8321,0.8321,60,85,29.411764705882348,16.879999999999995
model,ksn5yrsC3Wg,commentary,long,unknown,0.7,0.9265,0.9917,0.9285,0.9285,71,85,16.470588235294116,7.350000000000001
model,ksn5yrsC3Wg,commentary,long,unknown,0.8,0.9554,0.9953,0.9574,0.9574,76,85,10.588235294117643,4.459999999999997
model,ksn5yrsC3Wg,commentary,long,unknown,0.9,0.9815,0.9973,0.9831,0.9831,80,85,5.882352941176472,1.849999999999996
model,ksn5yrsC3Wg,commentary,long,unknown,0.95,0.9979,0.9997,0.9981,0.9981,84,85,1.17647058823529,0.20999999999999908
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.5,0.3413,0.888,,,15,85,82.35294117647058,65.87
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.6,0.5812,0.9583,,,30,85,64.70588235294117,41.879999999999995
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.7,0.748,0.9811,,,47,85,44.705882352941174,25.2
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.8,0.9139,0.9931,,,69,85,18.823529411764707,8.609999999999996
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.9,0.9792,0.9983,,,80,85,5.882352941176472,2.080000000000004
tfidf,ksn5yrsC3Wg,commentary,long,unknown,0.95,0.9979,0.9997,,,84,85,1.17647058823529,0.20999999999999908
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.5,0.4563,0.9547,,,30,85,64.70588235294117,54.370000000000005
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.6,0.677,0.98,,,55,85,35.29411764705882,32.3
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.7,0.8275,0.9919,,,70,85,17.647058823529417,17.25
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.8,0.9709,0.9983,,,82,85,3.529411764705881,2.9100000000000015
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.9,0.9768,0.9988,,,83,85,2.352941176470591,2.32
sbert,ksn5yrsC3Wg,commentary,long,unknown,0.95,0.9768,0.9988,,,83,85,2.352941176470591,2.32
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.5,0.5911,0.9663,,,49,85,42.352941176470594,40.89
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.6,0.6575,0.9752,,,54,85,36.47058823529412,34.25
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.7,0.7692,0.9826,,,61,85,28.235294117647058,23.080000000000002
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.8,0.885,0.9942,,,70,85,17.647058823529417,11.5
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.9,0.9796,0.9986,,,81,85,4.705882352941182,2.0399999999999974
heuristic,ksn5yrsC3Wg,commentary,long,unknown,0.95,0.9941,0.9996,,,84,85,1.17647058823529,0.5900000000000016
model,l3GMG_XOnMA,entertainment,long,unknown,0.5,0.6146,0.9237,0.6098,0.6098,45,108,58.33333333333333,38.54
model,l3GMG_XOnMA,entertainment,long,unknown,0.6,0.6671,0.9407,0.6634,0.6634,51,108,52.77777777777778,33.29
model,l3GMG_XOnMA,entertainment,long,unknown,0.7,0.7347,0.9572,0.7315,0.7315,60,108,44.44444444444444,26.529999999999998
model,l3GMG_XOnMA,entertainment,long,unknown,0.8,0.8912,0.9854,0.8906,0.8906,82,108,24.07407407407407,10.88
model,l3GMG_XOnMA,entertainment,long,unknown,0.9,0.9973,0.9997,0.9973,0.9973,107,108,0.92592592592593,0.27000000000000357
model,l3GMG_XOnMA,entertainment,long,unknown,0.95,1.0,1.0,1.0,1.0,108,108,0.0,0.0
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.5,0.3804,0.8483,,,21,108,80.55555555555556,61.959999999999994
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.6,0.5369,0.8946,,,35,108,67.5925925925926,46.309999999999995
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.7,0.7151,0.9465,,,55,108,49.07407407407407,28.490000000000006
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.8,0.8798,0.9847,,,81,108,25.0,12.019999999999998
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.9,0.9788,0.9972,,,101,108,6.481481481481477,2.1199999999999997
tfidf,l3GMG_XOnMA,entertainment,long,unknown,0.95,0.9934,0.999,,,105,108,2.777777777777779,0.660000000000005
sbert,l3GMG_XOnMA,entertainment,long,unknown,0.5,0.0812,0.827,,,10,108,90.74074074074075,91.88000000000001
sbert,l3GMG_XOnMA,entertainment,long,unknown,0.6,0.3515,0.9358,,,38,108,64.81481481481481,64.85000000000001
sbert,l3GMG_XOnMA,entertainment,long,unknown,0.7,0.8005,0.9899,,,84,108,22.22222222222222,19.950000000000003
sbert,l3GMG_XOnMA,entertainment,long,unknown,0.8,0.9936,0.9997,,,107,108,0.92592592592593,0.6399999999999961
sbert,l3GMG_XOnMA,entertainment,long,unknown,0.9,1.0,1.0,,,108,108,0.0,0.0
